item_id,unique_buyers,purchase_count,total_units,avg_price
2100000727,3,4,5,4.56
1270015520,4,4,5,1.61
2100000945,3,4,4,5.56
2100001857,3,4,4,3.63
2100002449,4,4,4,4.06
2100002522,4,4,4,3.93
8610615272,1,4,4,1.69
3890000619,3,4,5,1.66
1270015809,3,4,4,2.96
2820000422,1,4,4,10.98
2819000759,2,4,5,3.19
2100004693,2,4,4,2.28
2100004708,3,4,4,3.53
1240,1,4,4,5.95
3900001092,4,4,6,1.85
3900004504,4,4,6,2.82
3900004521,4,4,4,4.94
980000746,2,4,4,2.19
2100005773,3,4,4,4.04
2100005783,2,4,4,11.24
3800084524,3,4,5,1.61
87575400830,4,4,18,0.62
2840063283,4,4,5,4.37
79367482056,3,4,4,2.99
1312001176,3,4,5,4.98
2840062841,1,4,5,3.99
2840061971,2,4,4,5.02
9456213229,4,4,4,6.49
2840058987,3,4,6,4.46
3800013897,3,4,4,2.23
79367488046,3,4,4,3.34
8768401164,2,4,5,1.38
1312000484,3,4,4,4.61
2840051665,2,4,4,5.02
1300079910,4,4,9,2.55
8768400099,4,4,4,3.6
9605260002,4,4,4,3.19
2840031044,2,4,4,6.19
2840031040,3,4,4,6.19
1300000282,3,4,4,2.79
20401100000,3,4,6,30.15
20434200000,3,4,4,5.49
20478200000,3,4,5,3.49
2073516125,2,4,4,3.62
2073516127,3,4,4,5.08
2840003478,3,4,4,3.69
3800040320,4,4,4,3.91
2073516132,2,4,5,3.36
3000056849,4,4,7,3.56
20057600000,4,4,4,6.49
3940001368,4,4,4,1.34
3120020300,1,4,4,6.79
3400040012,1,4,4,3.35
1600020773,4,4,4,2.17
1600020771,3,4,4,2.85
3400047469,1,4,6,2.69
1800000526,3,4,4,4.12
1800011709,2,4,4,6.24
89880646120,4,4,5,1.12
1600020067,4,4,6,1.29
89880647010,4,4,4,0.93
89880647011,4,4,4,1.12
80717671273,2,4,5,3.78
1800013919,4,4,4,3.85
1600020777,3,4,5,2.17
1800042688,3,4,5,4.62
3120003473,1,4,4,4.39
1800042692,3,4,5,4.27
1600012506,3,4,5,4.49
3100044995,3,4,14,1.24
1800085558,3,4,8,5.59
1819570200,2,4,4,2.54
1590023834,2,4,5,18.46
1819570400,3,4,4,2.44
89880647046,4,4,6,1.18
3470000055,2,4,4,2.08
89880646117,4,4,5,1.25
3400019617,4,4,5,2.69
3100019677,2,4,5,3.21
1700001323,4,4,5,3.38
81004159098,4,4,4,4.59
1600045960,4,4,4,2.49
81004159006,4,4,4,3.84
89826300107,3,4,9,5.74
1600048796,4,4,6,5.29
1600042060,2,4,4,3.86
3400000163,3,4,4,1.39
3400000239,4,4,10,1.26
3400000245,3,4,7,1.46
3384400015,3,4,5,1.9
3400000366,3,4,5,4.85
1700313930,3,4,6,2.99
88949711888,2,4,4,5.5
3338360002,4,4,4,2.29
1600028370,4,4,4,3.62
89097500136,3,4,4,4.29
3338353093,1,4,4,7.38
3338353010,4,4,4,2.74
89880645014,3,4,5,1.12
1600027549,3,4,4,5.24
3320001110,2,4,4,1.59
1769600064,4,4,4,6.55
89880646059,4,4,4,1.25
81032601077,3,4,4,5.51
3470006510,2,4,10,1.94
3100012020,2,4,4,7.18
3700081867,3,4,4,1.89
1450000373,3,4,4,3.41
3056,4,4,4,1.82
1490002350,3,4,5,3.16
3030099534,4,4,7,1.25
20022600000,4,4,8,8.84
1480000010,2,4,5,4.06
1450050703,4,4,6,3.18
3022306086,4,4,4,3.36
1450002128,4,4,4,2.46
20031700000,4,4,4,40.0
3680049040,2,4,4,4.79
1450002100,3,4,5,2.48
20032400000,4,4,6,3.62
3620000445,2,4,7,3.04
7987940031,3,4,4,5.66
7987940028,2,4,4,5.66
20035100000,4,4,5,11.44
88567771110,4,4,4,3.04
20041800000,3,4,5,40.0
20050800000,2,4,4,2.19
81878001193,3,4,4,3.73
88509300804,4,4,4,5.19
3000065070,3,4,4,5.03
3700080253,2,4,4,7.11
3000057322,4,4,4,4.68
20017700000,2,4,4,5.72
88810906001,2,4,9,1.79
80381099052,4,4,4,1.69
30997018501,1,4,4,7.76
3486,4,4,4,2.74
1590000043,3,4,4,2.19
80381099006,4,4,4,1.69
3100010100,4,4,6,1.14
3100010093,3,4,4,5.61
1580007011,3,4,5,2.19
19029800025,4,4,4,3.12
3100000745,2,4,7,2.05
3500051406,4,4,4,2.84
3100000730,4,4,7,1.9
3100000708,4,4,8,1.98
1530043053,3,4,4,2.41
81597001537,2,4,4,4.82
3077212273,1,4,4,10.99
1500004798,3,4,4,4.49
88810911401,1,4,4,4.36
1500004730,2,4,4,4.49
81597001296,2,4,6,4.49
1960092007,4,4,4,7.34
89973400206,3,4,4,6.99
3600056528,2,4,4,3.09
3077208808,1,4,4,10.99
2000012864,4,4,4,5.52
3077205207,4,4,4,5.46
2100008035,3,4,4,2.83
1600045830,4,4,4,3.19
1090000383,3,4,4,1.49
8526404370,3,4,5,1.34
9990090836,4,4,4,1.58
2430004117,4,4,5,2.72
2780006571,2,4,4,2.99
4100002249,3,4,8,1.43
2700037909,3,4,6,3.66
2700038010,1,4,8,1.98
85658400333,2,4,4,5.75
2500013682,3,4,4,4.54
1128400357,3,4,8,0.81
1200001426,3,4,4,6.94
4100002253,3,4,7,1.43
2400001323,4,4,8,1.79
2410012424,2,4,4,4.02
2680000126,2,4,4,2.96
85641700532,4,4,5,1.69
3940001690,3,4,4,2.04
2680000125,3,4,5,2.02
1200000746,3,4,6,2.94
2370001484,2,4,7,8.66
7864240001,2,4,4,4.89
2430004160,3,4,4,3.09
85190900873,3,4,4,13.59
2100065880,3,4,10,3.19
2400004106,2,4,4,1.31
2680000639,2,4,7,2.01
85003459725,4,4,4,3.01
2500004789,3,4,5,5.1
1200003196,3,4,4,5.48
2550030439,4,4,4,9.49
2500004496,2,4,4,5.58
2700037800,3,4,5,2.06
4069763070,4,4,4,7.41
1090000531,4,4,4,4.29
2500004086,2,4,4,3.61
2200001787,3,4,4,3.97
2222400623,3,4,4,3.37
2700000930,4,4,4,3.46
85489100826,4,4,5,3.36
2400016317,3,4,4,2.22
85658400334,3,4,5,5.75
2680000792,3,4,4,3.39
2113150675,1,4,4,5.11
85266766811,2,4,4,5.99
2410078938,2,4,4,4.94
85817600206,3,4,6,1.74
2500010130,3,4,5,2.86
2780006558,3,4,4,4.99
4100002604,3,4,5,2.03
3940001673,3,4,8,1.69
1200000452,3,4,5,3.74
4069768007,3,4,4,6.96
2781500247,2,4,6,8.02
2150022100,4,4,6,1.99
2400000643,2,4,4,3.36
2200000899,3,4,4,1.64
2150020600,2,4,3,2.19
2781500348,2,4,4,6.56
2410000156,1,4,4,8.99
26,3,4,5,4.99
2400054930,2,4,7,2.52
2700041904,4,4,4,1.8
85002554006,4,4,4,2.79
2430004513,4,4,4,2.98
2700041905,3,4,4,1.72
4069771205,3,4,4,4.09
2370006021,4,4,4,9.99
2700041921,4,4,5,1.58
4069770020,3,4,4,4.49
1121000015,3,4,4,3.99
2430004462,3,4,4,3.19
85003103706,4,4,4,14.74
2430004331,3,4,4,5.24
1122501070,3,4,4,5.84
78113870316,4,4,4,3.89
2430004562,2,4,8,3.05
4100005015,1,4,6,6.48
3940001594,4,4,4,2.84
2370001485,3,4,4,9.14
85900000212,3,4,4,2.19
84980600116,1,4,5,3.84
2500004948,1,4,4,3.35
1122501128,3,4,4,3.74
3100000718,3,3,4,1.84
5000038276,2,3,4,6.05
7218063244,3,3,3,5.35
19637000216,2,3,3,4.68
3100000000,2,3,4,8.29
1870000040,3,3,3,6.45
19551109763,3,3,5,0.99
7003832088,3,3,3,3.42
8526434100,2,3,3,1.39
7003832106,1,3,3,5.23
7320289455,3,3,3,7.29
3080092000,3,3,13,0.52
1870000035,1,3,3,6.45
7003831682,3,3,4,2.65
5000089984,3,3,3,3.99
88810911058,2,3,3,4.65
7003832220,2,3,3,2.3
3077217522,2,3,3,14.29
7294571589,3,3,3,4.39
7590000619,3,3,3,2.99
7003831642,2,3,8,2.0
3077216468,3,3,3,6.15
3077212248,1,3,3,14.05
8526431640,2,3,3,1.46
7003861203,3,3,3,1.54
3077212078,3,3,3,10.65
5009182006,1,3,5,2.89
3100000735,2,3,3,2.18
88810925032,1,3,6,3.23
3100000716,3,3,4,1.81
2400025056,3,3,6,2.56
3093,3,3,3,2.99
7003820055,3,3,3,1.23
7003861347,3,3,4,1.39
7003861278,3,3,3,2.08
501,3,3,3,0.0
7003832070,2,3,3,4.49
3077209499,3,3,3,21.89
7002200749,3,3,4,6.56
2000019964,1,3,4,3.59
7003806283,1,3,3,4.91
85955500100,3,3,3,4.09
3077205815,2,3,3,3.95
5100007546,2,3,3,3.79
3022306044,3,3,3,6.32
20031100000,1,3,3,40.0
5100012804,3,3,8,2.65
88772500025,2,3,3,2.72
20024100000,2,3,5,8.66
81829001073,1,3,3,2.38
7224013381,3,3,3,4.92
81829001012,1,3,11,2.45
7003832664,3,3,4,2.59
7003860729,2,3,4,1.54
7218074201,3,3,3,6.04
7003860733,3,3,4,3.63
7003832655,3,3,3,5.36
20023400000,1,3,3,6.66
5100007624,2,3,3,6.82
2396474505,2,3,3,9.39
7339001503,3,3,4,0.93
7003832737,3,3,3,2.75
7003860546,2,3,3,1.26
7003860406,1,3,4,2.32
81829001932,3,3,4,2.49
7003832780,2,3,3,1.18
68492405012,3,3,3,2.49
20033800000,3,3,4,15.86
7003860452,3,3,3,7.05
2370006029,2,3,3,10.25
88772500000,2,3,3,2.72
7003860563,3,3,4,0.99
68514191011,1,3,14,5.38
5100014002,3,3,3,4.99
2370006077,2,3,3,9.92
75410200070,2,3,3,3.89
7003860573,3,3,3,3.41
3024386876,1,3,3,2.99
5100007520,2,3,3,5.75
20001900000,2,3,3,5.39
5100007519,3,3,3,5.75
7003832583,2,3,3,3.65
20017900000,3,3,3,6.79
88810905002,2,3,5,1.79
7003860978,3,3,7,4.12
5100001527,3,3,3,2.22
7003831623,1,3,3,3.75
20012900000,2,3,3,2.19
3077200206,2,3,3,3.69
88810911001,3,3,3,3.98
7003861044,2,3,3,2.39
5100001187,2,3,6,2.46
20011400000,2,3,3,31.66
7003861052,3,3,3,1.34
3077204537,2,3,3,6.58
5100001021,2,3,4,2.13
5100002548,3,3,3,2.91
88810901010,3,3,3,1.79
20020200000,2,3,4,7.02
7003860877,2,3,3,1.06
7555141191,2,3,4,3.86
5100007501,3,3,3,5.75
7003832607,2,3,3,2.79
5100006501,3,3,4,4.88
7003860875,3,3,3,1.94
7003860876,3,3,3,1.01
20021100000,2,3,3,14.0
81788500005,2,3,3,5.72
7003832603,3,3,4,2.72
7003860910,3,3,3,2.78
5100005043,2,3,3,3.34
3040022272,2,3,3,4.39
5100003885,3,3,4,1.99
20020300000,3,3,6,5.86
3100010124,3,3,3,1.15
2410010445,2,3,4,4.29
5000030302,2,3,3,8.49
2430004143,3,3,3,2.79
81015393021,2,3,4,1.44
7003863205,3,3,4,3.34
7003863227,3,3,3,2.11
2430004150,3,3,3,2.79
7003863248,2,3,4,1.55
7206000558,2,3,3,3.69
1740022252,2,3,4,2.88
7003863298,3,3,5,1.46
7003863322,3,3,3,3.29
2460004212,3,3,4,2.76
3338353312,3,3,3,4.99
2460001700,3,3,3,4.22
2460001001,1,3,3,2.25
7639703200,1,3,3,2.39
4850002063,3,3,3,2.92
81015393022,3,3,6,1.16
7003863088,2,3,3,1.23
7003863643,2,3,4,1.57
1760004371,3,3,6,2.66
7003830302,3,3,3,1.65
88949700820,2,3,3,4.92
7003862814,3,3,3,6.95
3281207003,2,3,3,5.32
1800000014,3,3,5,3.15
4900003077,3,3,3,8.86
85190900823,3,3,3,12.99
1780014915,1,3,3,20.65
88949764150,3,3,3,4.85
81032601031,3,3,3,2.77
3320000250,2,3,3,5.89
7003863064,3,3,3,2.85
7003830330,3,3,5,0.99
4900002469,1,3,3,4.83
7003830348,3,3,3,1.79
4850001830,2,3,3,8.98
7639710511,3,3,3,2.66
1800000061,2,3,5,3.99
4790033322,2,3,3,4.39
7003864156,2,3,3,3.45
4776,1,3,3,0.82
4771700500,3,3,3,4.09
2430004432,2,3,3,2.53
7671300007,1,3,3,8.99
7003830911,3,3,3,2.06
3384400101,2,3,3,4.91
4767700051,3,3,3,6.91
1600048794,3,3,4,5.06
7003864190,1,3,3,4.99
89681500237,3,3,3,6.99
7003864260,2,3,3,2.99
7003864322,2,3,5,1.13
7003830860,3,3,3,1.32
4705,2,3,3,3.42
3384400065,3,3,3,0.8
7003864150,3,3,5,0.85
4812125319,1,3,3,4.85
7003830840,2,3,3,1.72
89344700101,2,3,3,7.99
4800171112,2,3,3,3.39
3354495060,1,3,7,3.99
3384400005,2,3,4,1.69
7003863852,3,3,3,3.75
2430004189,2,3,4,2.89
2430004356,2,3,4,4.99
89470001006,3,3,7,1.55
7003830929,2,3,3,4.79
81011970333,3,3,4,3.19
3384400029,2,3,4,1.45
4800000245,3,3,7,1.05
89470001014,3,3,3,7.62
7671300005,3,3,3,4.99
81010102049,2,3,3,16.99
85190900827,2,3,3,13.99
7003831220,3,3,5,1.0
5000030162,2,3,3,4.99
4980018214,1,3,3,3.09
4111600595,3,3,3,2.12
85190900878,1,3,4,5.99
76026352936,2,3,5,5.05
7003831502,3,3,4,4.0
7210801014,1,3,4,0.89
7003861905,3,3,3,4.36
2410011660,1,3,3,5.38
1800085518,3,3,3,4.95
4973309101,3,3,3,4.49
7003861918,2,3,3,4.43
3100080921,3,3,7,1.91
7003862047,2,3,3,9.35
7003862084,3,3,3,3.99
4950800610,3,3,3,4.59
7003862100,2,3,3,2.56
7003860403,3,3,3,2.11
7003861881,3,3,3,3.88
1800042841,3,3,3,7.12
7594740155,2,3,3,4.72
7003861595,1,3,3,4.0
5000029335,3,3,6,1.05
3100011347,2,3,3,4.98
81363501009,2,3,3,3.06
7317080035,2,3,3,3.99
2529300099,3,3,3,4.85
3100012611,3,3,3,3.81
5000008450,1,3,3,6.99
5000001051,3,3,3,1.59
500,3,3,3,8.99
2400057982,1,3,4,2.66
7315065200,2,3,3,3.22
1820000866,1,3,3,9.19
4980023624,3,3,3,23.66
7003861854,2,3,3,6.15
7003862186,3,3,3,2.42
7003830859,2,3,3,1.79
7003831221,2,3,3,1.23
4900006102,3,3,3,4.99
4900005545,2,3,4,1.79
4900005539,2,3,3,1.72
1800000731,2,3,5,3.49
81068302123,1,3,3,7.53
4900005023,2,3,4,2.22
4900005017,2,3,5,2.45
1800000235,2,3,8,4.72
1800000216,1,3,4,3.78
4900004782,2,3,3,1.99
1800000164,1,3,3,6.82
7003862695,1,3,3,4.29
1800000134,3,3,5,4.19
4900004565,2,3,3,5.65
81032601530,2,3,4,1.72
81032601518,1,3,3,6.75
81137403969,1,3,3,2.69
7618300310,3,3,3,1.79
3120001603,2,3,4,2.22
1800011899,2,3,7,3.85
7003862286,1,3,3,1.42
7312401804,2,3,3,3.49
7003830212,3,3,3,3.22
2410070571,3,3,4,3.55
7003831307,2,3,4,1.22
3120021007,3,3,3,4.35
85058200200,2,3,3,6.82
4900007938,3,3,3,1.46
4900007415,3,3,4,3.19
81162002040,1,3,6,2.39
7206008391,2,3,3,6.39
3127,2,3,4,2.79
4900007043,2,3,3,1.69
1800011928,3,3,3,3.68
4900006724,2,3,3,6.96
5100018064,2,3,3,2.64
7342004181,3,3,3,3.89
7003832926,2,3,4,1.29
2840014739,3,3,3,4.99
7003834686,2,3,4,1.49
2740080024,3,3,3,4.58
2840007094,3,3,3,4.32
84037090159,3,3,3,2.59
7003834653,2,3,3,2.82
7435000002,2,3,3,5.15
64420940598,3,3,3,2.86
64420941065,3,3,3,1.91
5300000435,3,3,3,2.69
5963500198,2,3,3,2.65
20407600000,3,3,4,3.49
743640354853,1,3,3,16.99
85659900507,3,3,3,5.51
2840024019,2,3,3,5.49
7003834604,1,3,3,2.59
7265540104,2,3,4,5.08
60069900156,3,3,3,1.63
2780006356,3,3,5,3.68
7003836812,3,3,3,2.86
7003836800,2,3,4,3.84
7003834855,3,3,4,1.34
64154812167,2,3,3,3.99
74295502114,2,3,4,4.79
60448501511,2,3,3,5.99
8663178332,3,3,3,2.38
2840000077,2,3,3,1.92
2073516172,3,3,3,3.49
2113100039,1,3,4,4.25
87575400829,3,3,8,0.49
64420900447,2,3,3,3.09
2073516135,2,3,3,3.66
7003836735,3,3,4,5.64
2840002925,3,3,3,3.59
64420930750,3,3,3,1.84
60069966145,3,3,4,3.3
64420947113,3,3,3,3.15
5440020021,3,3,3,2.79
5440001278,1,3,3,5.98
5380010961,3,3,3,2.49
64563870139,2,3,3,16.99
7003834454,3,3,4,3.84
5300007636,2,3,3,2.0
5300007162,3,3,4,2.17
65074011412,3,3,3,3.02
2150001261,2,3,3,4.2
5300005388,3,3,4,2.66
85631200279,2,3,3,5.95
7458405064,2,3,4,5.74
2150012100,1,3,4,1.89
20125200000,1,3,3,3.99
7003858509,3,3,3,2.46
20122500000,3,3,3,6.99
20121800000,3,3,3,9.99
5300000437,3,3,5,3.99
7003834481,3,3,3,3.72
7265301111,1,3,3,1.89
2840031409,2,3,3,7.29
7362100087,3,3,3,2.15
5440000009,3,3,3,4.19
84653801568,3,3,4,2.36
8768400100,3,3,3,3.02
84653801657,2,3,5,7.52
7003857653,2,3,3,7.09
7003857659,3,3,4,1.35
7265500117,2,3,3,3.92
5410001870,3,3,3,2.48
5410001160,3,3,3,3.69
7003834507,2,3,3,3.42
5410000410,3,3,3,3.53
2840051777,3,3,3,7.29
2033711219,2,3,3,4.18
7453490870,3,3,3,4.92
2033711016,2,3,4,3.15
742730546688,2,3,3,16.99
2823900620,3,3,4,4.36
7003836485,2,3,3,3.49
2800021495,2,3,3,5.79
2100005944,3,3,3,6.48
84259513129,2,3,3,2.79
2100005921,1,3,5,8.32
84259512175,3,3,3,2.76
61611235356,2,3,3,2.99
61565097006,1,3,6,2.85
2100064425,3,3,3,3.48
7003835136,1,3,7,1.39
2100005494,3,3,3,3.52
86000586158,2,3,3,2.69
7003834893,2,3,3,2.65
7003835211,3,3,3,2.65
61278110119,2,3,3,9.51
2100005193,2,3,3,5.02
6414404551,3,3,5,1.72
2100006619,2,3,3,2.55
73891202232,2,3,3,4.09
2818941322,2,3,3,2.42
2100006850,2,3,5,3.23
85977400727,2,3,3,6.39
84277915989,3,3,3,5.32
2791820524,3,3,3,5.19
2100008179,2,3,3,7.82
85998706116,3,3,3,5.66
63671111500,3,3,5,1.25
7373107159,3,3,3,3.89
7373107195,3,3,3,5.89
7003834910,3,3,4,1.66
63236562751,2,3,3,0.39
85998707403,3,3,5,6.83
84277913282,3,3,6,2.99
7003835007,3,3,4,2.46
7389000674,3,3,3,13.15
86000081284,2,3,3,5.59
2781500230,2,3,4,4.68
2100004947,3,3,5,1.19
7003836456,3,3,3,1.72
2100002687,3,3,3,4.48
60580600349,3,3,5,2.66
2780006597,3,3,3,4.99
7003836243,2,3,3,2.49
2100001588,2,3,4,5.31
84653800215,3,3,6,1.83
8640000083,1,3,3,0.99
60502177400,3,3,3,4.32
2100000923,1,3,3,4.98
866000002,1,3,4,2.85
7418226800,3,3,3,2.47
7003836436,3,3,3,4.98
2823900612,1,3,3,5.69
7267400360,3,3,3,12.99
7003836453,3,3,3,1.69
7003836455,3,3,4,1.85
2100065655,2,3,3,3.43
2100003405,3,3,4,3.87
61126999100,2,3,3,2.69
61126900130,1,3,4,2.69
85817600252,3,3,7,1.66
7003835650,2,3,3,3.99
61126954601,1,3,3,5.19
7003835655,2,3,4,2.12
2100004690,3,3,3,2.45
2781500071,2,3,3,5.19
84277917135,3,3,4,2.99
86001228432,2,3,3,7.99
61126900276,2,3,3,3.49
7003834874,2,3,3,2.48
7003835808,2,3,3,3.39
8600382092,1,3,3,24.99
2100065492,3,3,4,3.75
61126900186,2,3,3,2.69
61126900162,2,3,3,2.69
7003858563,3,3,3,2.39
7256211330,2,3,3,8.43
20041100000,2,3,3,29.83
5160000003,2,3,3,3.19
7003833438,2,3,3,4.06
5190001604,3,3,3,8.24
20066000000,3,3,3,4.49
5190000051,3,3,3,4.21
7003859697,2,3,4,3.26
7512800016,3,3,3,4.05
7512820016,3,3,3,4.12
7003833257,3,3,9,1.01
5210094269,2,3,3,1.62
2360421361,2,3,3,1.69
7003833240,2,3,3,3.49
2360421365,2,3,3,1.69
3000001020,3,3,3,3.78
20064400000,2,3,3,5.99
67331606531,3,3,3,6.32
7003859816,2,3,3,1.48
20068400000,3,3,4,2.99
7229001252,3,3,3,11.52
5190015004,3,3,3,9.99
2970001280,1,3,9,2.19
7496400100,3,3,3,3.99
5200004346,2,3,3,4.72
65708202930,2,3,3,3.99
88491212601,3,3,6,6.75
7003859362,1,3,3,8.52
2970000135,3,3,4,2.19
5200004165,2,3,4,5.49
2259205302,2,3,3,7.15
2259206669,1,3,3,4.21
5200001128,2,3,5,2.76
7003859457,3,3,4,1.72
7003859484,2,3,3,3.42
7003859572,3,3,5,1.99
20071000000,2,3,4,15.73
7003859633,2,3,3,5.1
20062400000,3,3,3,6.56
88491235948,1,3,4,5.79
20061800000,3,3,3,18.83
81939302057,2,3,3,1.69
7535511213,3,3,4,2.95
20056100000,2,3,3,2.66
2370005955,3,3,4,9.99
7003860078,1,3,3,2.03
7535511229,2,3,3,2.91
7003860132,3,3,3,4.69
5100021450,2,3,3,2.36
7342000015,2,3,3,3.49
81939302056,1,3,3,1.69
20051100000,3,3,4,2.66
2370006023,3,3,3,9.05
6827491146,3,3,3,2.93
7535511276,2,3,3,3.38
7003860293,3,3,3,3.48
20045800000,1,3,3,40.0
20056400000,2,3,3,4.99
6414404304,2,3,6,1.36
20061700000,3,3,3,40.0
5100024651,1,3,7,2.4
20061200000,3,3,3,5.16
7294011914,3,3,3,2.98
67333422105,2,3,4,8.32
5150000162,2,3,3,3.45
3000056731,3,3,4,4.52
5150000021,3,3,3,3.42
7342052420,3,3,4,4.89
7003859930,1,3,3,4.89
7225001854,3,3,5,4.39
2370001493,2,3,3,9.32
5100025304,1,3,3,2.09
7342051620,3,3,3,3.47
2370005055,3,3,3,8.48
7225001166,3,3,3,4.39
7003860042,3,3,3,2.25
74938494399,2,3,7,1.6
7343500304,3,3,3,5.79
88491211762,2,3,3,4.05
7003858744,3,3,3,1.38
8500002295,1,3,3,24.99
2200000668,3,3,3,1.59
2840075903,1,3,3,0.5
5210007091,1,3,7,3.89
20103900000,2,3,3,40.0
20103300000,2,3,5,16.26
7003858760,3,3,3,1.55
8312001125,1,3,3,24.99
7279903722,1,3,3,3.15
7003858771,3,3,3,1.84
5210003026,2,3,3,3.14
7003858797,3,3,3,3.99
5210002692,2,3,5,1.49
7478046825,2,3,3,8.89
7480600158,2,3,4,0.69
72552606918,3,3,3,4.66
7003858743,3,3,3,1.49
7003834210,1,3,3,1.62
2700041920,3,3,5,1.71
2700050051,3,3,7,2.17
2200000434,3,3,3,1.39
5210057411,3,3,3,2.79
7255400153,1,3,3,10.69
20105500000,2,3,3,40.0
7460907273,3,3,5,1.56
2840073067,3,3,3,4.59
20105000000,2,3,4,40.0
5210015742,3,3,3,3.32
5210015520,3,3,3,2.09
5210014259,3,3,3,3.22
20104200000,3,3,4,27.73
8390000575,3,3,3,2.29
7003858741,3,3,3,1.52
7003858742,3,3,3,1.59
7250400501,2,3,3,2.49
2200000845,3,3,3,1.59
20075300000,2,3,4,15.33
5200070777,1,3,3,2.42
65272971086,3,3,5,2.16
20078200000,2,3,3,3.99
82959500001,3,3,3,4.42
7003859218,2,3,3,5.49
5200012934,2,3,3,4.56
2850010040,3,3,5,5.33
7003859228,3,3,3,4.79
5200010410,2,3,5,2.35
5200010241,3,3,4,2.32
7003859271,3,3,4,3.16
88491211470,2,3,3,5.58
65389904606,3,3,7,3.66
85000446388,1,3,3,3.29
7003833721,2,3,3,5.99
2900065151,2,3,3,4.31
5200050640,1,3,3,6.29
2700038011,2,3,4,3.38
7003858825,1,3,3,1.92
5200070778,1,3,4,2.49
7003834173,2,3,4,1.35
2840076853,3,3,3,5.42
20094300000,3,3,3,6.69
65272971079,3,3,3,2.56
7003833975,1,3,3,2.5
7003858887,1,3,3,5.85
7003858923,2,3,3,5.0
7492340527,1,3,4,4.59
2840076863,3,3,3,2.67
20093800000,1,3,3,5.49
88133400299,1,3,3,9.62
20087200000,1,3,3,3.99
2840076918,1,3,3,2.69
88331509029,1,3,4,1.39
83082508960,2,3,3,4.92
4111600592,2,3,6,2.45
2430004478,3,3,3,3.19
7003864384,3,3,3,1.39
7172087000,1,3,6,1.25
3760023785,3,3,4,2.73
1370021725,1,3,3,10.48
4300006846,2,3,3,4.48
1340935150,3,3,4,2.39
7172087773,1,3,3,1.22
1330076460,2,3,3,2.35
1330076150,3,3,3,2.12
4690000123,3,3,3,1.6
3760037857,3,3,4,2.82
7172053962,2,3,10,1.29
1330070820,3,3,5,1.89
4300004582,1,3,6,0.55
1330060271,2,3,4,1.83
1330060235,3,3,3,1.75
7778202697,3,3,3,4.81
7020085729,1,3,3,4.49
3760022318,2,3,4,2.66
4300020004,3,3,4,1.69
7778200393,3,3,3,4.82
3760018359,2,3,3,8.99
4300020691,3,3,5,2.35
7766104813,3,3,3,5.66
4300020582,3,3,5,2.54
7173518027,3,3,3,3.12
7007010010,1,3,3,2.29
4300020471,3,3,4,2.05
4300020449,3,3,3,1.69
4300020435,1,3,3,1.69
3760014394,2,3,3,2.23
1370071016,1,3,4,4.48
7173518019,3,3,3,3.26
7007060070,3,3,6,0.89
7007060090,3,3,4,0.95
4300020053,2,3,3,2.5
4300020040,2,3,6,1.69
9451400093,1,3,5,3.68
3760037939,3,3,3,4.99
4450000411,2,3,3,2.09
3800022273,3,3,3,5.21
7041510114,2,3,3,1.0
4240091378,2,3,3,6.08
1300079820,3,3,3,3.06
9518803129,3,3,3,3.08
3800022263,1,3,3,5.21
3800022265,3,3,3,2.66
7790011496,1,3,3,3.59
7046209850,1,3,3,1.69
1330055284,3,3,3,2.55
3800027088,3,3,3,2.16
79357382676,2,3,3,2.22
3800028186,3,3,3,7.02
4240018899,3,3,3,5.89
3800031834,3,3,3,7.35
4240000130,1,3,3,5.49
1300000218,2,3,3,3.09
1312000469,1,3,3,4.98
79367485056,3,3,4,2.99
7152416983,1,3,8,0.85
4280010924,2,3,3,4.99
7778203040,2,3,4,8.89
4300001084,3,3,3,2.69
7024230132,2,3,3,1.49
7024230135,3,3,4,1.29
9451442915,2,3,3,6.71
7024717987,1,3,3,6.25
1312001280,2,3,3,4.98
1312001261,3,3,4,5.31
7029215321,2,3,6,1.09
3760081072,2,3,3,3.76
7162930361,1,3,5,5.32
1312001203,1,3,3,9.98
4280011300,3,3,5,2.45
7034600009,2,3,7,3.33
71575620002,3,3,3,3.56
930000070,2,3,3,3.89
4300021710,3,3,6,4.49
7173518031,2,3,3,2.99
3666902856,2,3,3,9.38
4400005174,1,3,4,4.55
4400005105,3,3,3,5.28
1450050015,1,3,3,4.58
9147597000,2,3,3,1.49
4400004631,3,3,3,6.52
8000000672,3,3,5,2.02
3663207916,1,3,3,6.24
4400003225,3,3,3,3.5
7763306334,1,3,3,4.42
7003866719,3,3,3,7.74
7987940768,3,3,3,5.99
4400003133,2,3,3,3.0
9233,1,3,3,7.66
7003866822,3,3,3,2.96
7003866823,3,3,3,2.79
7003866825,3,3,3,2.96
1480000034,3,3,3,4.65
4400006012,2,3,4,4.28
1480051324,2,3,4,3.92
7740012733,1,3,8,1.12
7192100779,1,3,3,9.08
7189962438,3,3,3,4.82
7003866331,3,3,3,12.49
7003866357,3,3,3,4.66
4430005466,3,3,5,2.66
4430005463,1,3,14,2.62
4427605612,3,3,3,3.02
7003866376,3,3,3,8.22
3620001364,3,3,3,2.86
1480064670,3,3,3,3.69
1480064609,1,3,3,4.45
4400088210,3,3,3,5.06
4400006923,3,3,3,3.69
